asofdate,cusip,spread,Cpr1,Cpr3,Cpr6,Cpr12,Cpr24,CprLife,SMM,DayCount,OBal,CBal,pbal,paydown,Prepay,factor,OCoupon,Coupon,OWac,Wac,Wam,Age,aols,waols,ONLoans,cnloans,PCNLoans,PPNLoans,OSato,CSato,oltv,cltv,%cltv_80,%cltv_105,%cltv_125,%ccltv_80,%ccltv_105,%ccltv_125,fico,%FedHold,%CMOHold,dti,codti,%CashWindow,%Majors,ocltv,ccltv,PurpPct_purchase,PurpPct_refi,PctChannel_Broker,PctChannel_Corr,PctChannel_Retail,OccPct_investor,OccPct_owner,PropUnitsPct_2-4,StatePct_AK,StatePct_AL,StatePct_AR,StatePct_AZ,StatePct_CA,StatePct_CO,StatePct_CT,StatePct_DC,StatePct_DE,StatePct_FL,StatePct_GA,StatePct_GU,StatePct_HI,StatePct_IA,StatePct_ID,StatePct_IL,StatePct_IN,StatePct_KS,StatePct_KY,StatePct_LA,StatePct_MA,StatePct_MD,StatePct_ME,StatePct_MI,StatePct_MN,StatePct_MO,StatePct_MS,StatePct_MT,StatePct_NC,StatePct_ND,StatePct_NE,StatePct_NH,StatePct_NJ,StatePct_NM,StatePct_NV,StatePct_NY,StatePct_OH,StatePct_OK,StatePct_OR,StatePct_PA,StatePct_PR,StatePct_RI,StatePct_SC,StatePct_SD,StatePct_TN,StatePct_TX,StatePct_UT,StatePct_VA,StatePct_VI,StatePct_VT,StatePct_WA,StatePct_WI,StatePct_WV,StatePct_WY,poolno,SellerPct_AMRHT,SellerPct_ALS,SellerPct_CAFULL,SellerPct_CNTL,SellerPct_CITIZ,SellerPct_53,SellerPct_FIR,SellerPct_FRDOM,SellerPct_GUILD,SellerPct_CHASE,SellerPct_LLSL,SellerPct_MATRX,SellerPct_NCM,SellerPct_NATIONST,SellerPct_NRESM,SellerPct_PNYMAC,SellerPct_PILOSI,SellerPct_QUICK,SellerPct_REG,SellerPct_RMSC,SellerPct_UNSHFI,SellerPct_WFHM,Seasonality
2019-08-01,3140QBUE6,143.3,0.0,,,,,0.0,0.0,22.0,52008591.0,51952822.7,0.0,55768.3,-4664.7152,99.8927709,4.5,4.5,5.21,5.21,358.0,2.0,138198.0,138198.0,377.0,377.0,0.0,,141.0,141.0,78.0,77.2506,0.0,0.0,0.0,0.0,0.0,0.0,721.0,,0.0,36.0,36.0,100.0,0.0,79.0,78.2409,57.09,42.9,7.75,43.72,48.53,38.7,58.17,7.12,0.0,0.81,0.55,6.64,3.82,4.01,1.04,0.0,0.51,12.55,3.99,0.0,0.0,0.51,1.36,3.13,1.58,0.54,5.97,0.26,1.06,1.67,0.49,6.38,2.89,0.79,0.0,0.27,2.86,0.0,0.24,0.0,2.41,0.51,1.1,0.0,2.09,0.76,1.63,1.61,0.52,1.0,1.3,0.25,3.42,12.79,1.38,1.63,0.25,0.0,1.6,1.56,0.25,0.0,CA4180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8
2019-09-01,3140QBUE6,152.8,4.4871,,,,,2.2093,0.3818,20.0,52008591.0,51693974.99,51952822.7,258847.71,198146.8725,99.3950691,4.5,4.5,5.21,5.211,356.0,3.0,138172.0,138172.0,377.0,376.0,377.0,1.0,141.0,141.0,78.0,76.628,0.0,0.0,0.0,0.0,0.0,0.0,721.0,,0.0,36.0,36.0,100.0,0.0,79.0,77.6104,56.94,43.06,7.7,43.59,48.71,38.47,58.38,7.15,0.0,0.81,0.56,6.58,3.83,3.74,1.04,0.0,0.51,12.59,4.01,0.0,0.0,0.51,1.37,3.14,1.59,0.54,6.0,0.26,1.06,1.67,0.5,6.4,2.9,0.8,0.0,0.27,2.87,0.0,0.24,0.0,2.42,0.51,1.11,0.0,2.1,0.76,1.64,1.62,0.53,1.01,1.31,0.25,3.43,12.83,1.38,1.64,0.25,0.0,1.61,1.56,0.25,0.0,CA4180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,9
2019-10-01,3140QBUE6,160.1,6.8763,3.7904,,,,3.7904,0.5919,22.0,52008591.0,51327292.5,51693974.99,366682.49,305626.6156,98.690027,4.5,4.5,5.21,5.211,355.0,4.0,138149.0,138149.0,377.0,374.0,376.0,2.0,141.0,141.0,78.0,76.2052,0.0,0.0,0.0,0.0,0.0,0.0,720.0,,0.0,36.0,36.0,100.0,0.0,79.0,77.1822,57.25,42.76,7.74,43.83,48.43,38.13,58.7,7.19,0.0,0.82,0.56,6.62,3.86,3.76,1.05,0.0,0.52,12.66,3.77,0.0,0.0,0.52,1.37,3.16,1.6,0.54,6.03,0.26,1.07,1.67,0.5,6.44,2.92,0.8,0.0,0.27,2.89,0.0,0.24,0.0,2.43,0.52,1.11,0.0,2.11,0.77,1.36,1.63,0.53,1.01,1.32,0.25,3.45,12.9,1.39,1.65,0.25,0.0,1.62,1.57,0.25,0.0,CA4180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,10
2019-11-01,3140QBUE6,156.3,3.8721,5.0922,,,,3.8106,0.3285,19.0,52008591.0,51097899.04,51327292.5,229393.46,168435.5027,98.2489586,4.5,4.5,5.21,5.21,354.0,5.0,138126.0,138126.0,377.0,373.0,374.0,1.0,141.0,141.0,78.0,75.9907,0.0,0.0,0.0,0.0,0.0,0.0,720.0,,0.0,36.0,36.0,100.0,0.0,79.0,76.9649,57.12,42.88,7.74,43.96,48.3,38.22,58.6,7.21,0.0,0.82,0.56,6.34,3.87,3.77,1.05,0.0,0.52,12.7,3.78,0.0,0.0,0.52,1.38,3.17,1.6,0.54,6.05,0.26,1.07,1.68,0.5,6.46,2.92,0.8,0.0,0.27,2.89,0.0,0.24,0.0,2.44,0.52,1.12,0.0,2.12,0.77,1.36,1.63,0.53,1.02,1.32,0.25,3.46,12.94,1.4,1.65,0.25,0.0,1.62,1.57,0.25,0.0,CA4180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,11
2019-12-01,3140QBUE6,152.0,1.3017,4.0439,,,,3.3139999999999996,0.1091,21.0,52008591.0,50981169.73,51097899.04,116729.31,55696.8541,98.02451620000001,4.5,4.5,5.21,5.21,353.0,6.0,138126.0,138126.0,377.0,373.0,373.0,,141.0,141.0,78.0,75.5958,0.0,0.0,0.0,0.0,0.0,0.0,720.0,,0.0,36.0,36.0,100.0,0.0,79.0,76.565,57.16,42.84,7.66,44.0,48.34,38.16,58.66,7.13,0.0,0.82,0.56,6.33,3.87,3.77,1.05,0.0,0.52,12.71,3.78,0.0,0.0,0.52,1.38,3.17,1.61,0.54,6.06,0.26,1.07,1.68,0.5,6.47,2.93,0.8,0.0,0.27,2.9,0.0,0.24,0.0,2.36,0.52,1.12,0.0,2.12,0.77,1.36,1.64,0.53,1.02,1.32,0.25,3.46,12.95,1.4,1.65,0.25,0.0,1.62,1.57,0.25,0.0,CA4180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,12
2019-08-01,3140HAV80,-1.4,5.3616,,,,,5.3616,0.4582,22.0,643180331.0,638977333.55,0.0,4202997.45,2941060.305,99.34652890000001,3.0,3.0,3.762,3.762,304.0,50.0,329890.0,329890.0,2156.0,2146.0,0.0,,-22.0,-22.0,70.0,50.3481,0.0,0.0,0.0,0.0,0.0,0.0,772.0,,0.0,32.0,32.0,0.0,0.0,70.0,50.3481,50.44,49.56,0.0,64.37,35.63,0.0,98.48,0.34,0.08,0.21,0.07,2.12,30.12,4.28,1.14,0.7,0.34,2.97,1.04,0.0,0.15,0.2,0.14,8.43,0.52,0.44,0.17,0.63,5.84,2.24,0.18,1.22,2.67,1.66,0.07,0.03,1.35,0.0,0.22,0.3,4.59,0.22,0.31,4.62,1.96,0.2,0.98,2.24,0.0,0.08,0.56,0.05,0.55,5.09,0.83,3.9,0.0,0.24,2.83,0.91,0.16,0.12,BJ8738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8
2019-09-01,3140HAV80,7.8,16.5523,,,,,11.1326,1.4966,20.0,643180331.0,628173116.27,638977333.55,10804217.28,9544124.3798,97.66671740000001,3.0,3.0,3.762,3.761,303.0,51.0,329598.0,329598.0,2156.0,2118.0,2146.0,28.0,-22.0,-22.0,70.0,49.996,0.0,0.0,0.0,0.0,0.0,0.0,772.0,,0.0,32.0,32.0,0.0,0.0,70.0,49.996,50.5,49.5,0.0,64.61,35.39,0.0,98.49,0.35,0.08,0.22,0.07,2.12,29.98,4.19,1.17,0.71,0.28,2.92,1.06,0.0,0.15,0.21,0.15,8.5,0.52,0.41,0.17,0.56,5.87,2.27,0.18,1.21,2.71,1.69,0.07,0.03,1.37,0.0,0.23,0.31,4.57,0.23,0.32,4.69,1.99,0.21,1.0,2.27,0.0,0.08,0.57,0.0,0.56,5.13,0.84,3.87,0.0,0.24,2.81,0.93,0.16,0.12,BJ8738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,9
2019-10-01,3140HAV80,15.1,10.7994,11.0217,,,,11.0217,0.9478,22.0,643180331.0,620985603.62,628173116.27,7187512.65,5942203.4299,96.5492216,3.0,3.0,3.762,3.761,302.0,52.0,329029.0,329029.0,2156.0,2101.0,2118.0,17.0,-22.0,-22.0,70.0,49.7366,0.0,0.0,0.0,0.0,0.0,0.0,772.0,,0.0,31.0,31.0,0.0,0.0,70.0,49.7366,50.57,49.43,0.0,64.65,35.35,0.0,98.47,0.35,0.08,0.22,0.07,2.14,29.86,4.16,1.18,0.72,0.28,2.95,1.07,0.0,0.09,0.17,0.15,8.59,0.53,0.41,0.17,0.56,5.86,2.29,0.18,1.22,2.64,1.7,0.07,0.03,1.38,0.0,0.23,0.31,4.61,0.23,0.28,4.73,2.0,0.21,1.01,2.29,0.0,0.08,0.57,0.0,0.56,5.18,0.85,3.9,0.0,0.21,2.72,0.93,0.16,0.12,BJ8738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,10
2019-11-01,3140HAV80,11.5,12.5877,13.3469,,,,11.4158,1.1149,19.0,643180331.0,612838916.43,620985603.62,8146687.19,6909319.9483,95.282596,3.0,3.0,3.762,3.761,301.0,53.0,328900.0,328900.0,2156.0,2080.0,2101.0,21.0,-22.0,-22.0,70.0,49.5903,0.0,0.0,0.0,0.0,0.0,0.0,772.0,,0.0,32.0,32.0,0.0,0.0,70.0,49.5903,50.45,49.54,0.0,64.59,35.41,0.0,98.46,0.35,0.08,0.22,0.07,2.16,29.76,4.13,1.15,0.72,0.26,2.98,1.08,0.0,0.09,0.17,0.15,8.62,0.54,0.42,0.18,0.56,5.89,2.31,0.19,1.24,2.62,1.72,0.07,0.03,1.39,0.0,0.23,0.31,4.59,0.23,0.3,4.72,2.0,0.21,1.02,2.27,0.0,0.08,0.54,0.0,0.56,5.23,0.86,3.83,0.0,0.21,2.75,0.94,0.16,0.12,BJ8738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,11
2019-12-01,3140HAV80,7.0,15.6099,13.0218,,,,12.2707,1.4044,21.0,643180331.0,603022140.58,612838916.43,9816775.85,8589366.5377,93.7563093,3.0,3.0,3.762,3.76,300.0,54.0,328625.0,328625.0,2156.0,2054.0,2080.0,26.0,-22.0,-22.0,70.0,49.3424,0.0,0.0,0.0,0.0,0.0,0.0,772.0,,0.0,31.0,31.0,0.0,0.0,70.0,49.3424,50.44,49.55,0.0,64.67,35.33,0.0,98.44,0.36,0.08,0.22,0.07,2.15,29.77,4.05,1.17,0.73,0.27,2.98,1.09,0.0,0.09,0.18,0.15,8.62,0.54,0.42,0.18,0.57,5.89,2.24,0.13,1.19,2.66,1.74,0.07,0.03,1.37,0.0,0.24,0.32,4.66,0.23,0.3,4.79,1.96,0.21,1.03,2.31,0.0,0.09,0.46,0.0,0.57,5.27,0.87,3.82,0.0,0.21,2.72,0.96,0.17,0.13,BJ8738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,12
2019-08-01,3140QBS41,1.7,1.703,,,,,1.703,0.14300000000000002,22.0,149621492.0,149184144.7,0.0,437347.3,213699.6449,99.7076975,3.0,3.0,3.793,3.793,359.0,1.0,138730.0,138730.0,1077.0,1077.0,0.0,,4.0,4.0,73.0,72.641,0.0,0.0,0.0,0.0,0.0,0.0,760.0,,0.0,33.0,33.0,100.0,0.0,74.0,73.63600000000001,68.69,31.31,8.49,22.45,69.06,0.91,93.95,0.19,0.0,1.74,0.83,3.34,4.15,1.58,1.13,0.0,0.09,5.62,2.34,0.0,0.19,5.36,2.23,6.72,3.6,0.75,1.66,1.11,1.41,1.23,0.28,3.16,3.97,3.13,0.18,0.47,2.98,0.37,2.29,0.56,1.32,0.45,1.01,3.03,5.48,0.83,1.12,3.45,0.48,0.0,1.76,1.19,0.63,3.55,1.3,0.84,0.0,0.47,1.36,8.61,0.17,0.46,CA4138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8
2019-09-01,3140QBS41,11.0,5.627999999999999,,,,,3.6855,0.4816,20.0,149621492.0,148242785.88,149184144.7,941358.82,717325.8556,99.07853730000001,3.0,3.0,3.793,3.793,358.0,2.0,138712.0,138712.0,1077.0,1073.0,1077.0,4.0,4.0,4.0,74.0,73.1696,0.0,0.0,0.0,0.0,0.0,0.0,760.0,,0.0,33.0,33.0,100.0,0.0,74.0,73.1696,68.55,31.45,8.51,22.55,68.94,0.91,93.93,0.19,0.0,1.75,0.83,3.36,4.16,1.59,1.14,0.0,0.09,5.55,2.34,0.0,0.19,5.38,2.24,6.65,3.61,0.75,1.67,1.11,1.41,1.24,0.28,3.17,3.99,3.09,0.18,0.47,3.0,0.37,2.31,0.56,1.33,0.46,1.01,3.04,5.5,0.83,1.13,3.46,0.48,0.0,1.67,1.2,0.64,3.56,1.31,0.85,0.0,0.37,1.36,8.65,0.17,0.46,CA4138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,9
2019-10-01,3140QBS41,18.3,2.4939,3.2818,,,,3.2818,0.2102,22.0,149621492.0,147707937.47,148242785.88,534848.41,311188.315,98.7210697,3.0,3.0,3.793,3.793,356.0,3.0,138704.0,138704.0,1077.0,1072.0,1073.0,1.0,4.0,4.0,74.0,72.6471,0.0,0.0,0.0,0.0,0.0,0.0,760.0,,0.0,33.0,33.0,100.0,0.0,74.0,72.6471,68.49,31.51,8.51,22.46,69.03,0.91,93.92,0.19,0.0,1.76,0.83,3.36,4.17,1.59,1.14,0.0,0.09,5.56,2.35,0.0,0.2,5.29,2.24,6.67,3.59,0.75,1.67,1.11,1.41,1.24,0.28,3.18,3.99,3.07,0.18,0.48,3.0,0.37,2.31,0.56,1.33,0.46,1.01,3.05,5.51,0.84,1.13,3.47,0.48,0.0,1.67,1.2,0.64,3.57,1.31,0.82,0.0,0.37,1.36,8.66,0.17,0.46,CA4138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,10
2019-11-01,3140QBS41,14.6,1.8530000000000002,3.3419,,,,2.9262,0.1557,19.0,149621492.0,147253300.66,147707937.47,454636.81,229693.7504,98.41721170000001,3.0,3.0,3.793,3.792,355.0,4.0,138710.0,138710.0,1077.0,1071.0,1072.0,1.0,4.0,4.0,74.0,72.3921,0.0,0.0,0.0,0.0,0.0,0.0,760.0,,0.0,33.0,33.0,100.0,0.0,74.0,72.3921,68.55,31.45,8.52,22.49,68.99,0.92,93.91,0.19,0.0,1.76,0.83,3.37,4.18,1.59,1.14,0.0,0.09,5.56,2.35,0.0,0.2,5.3,2.25,6.68,3.6,0.75,1.67,1.11,1.32,1.24,0.28,3.18,4.0,3.08,0.18,0.48,3.01,0.38,2.31,0.56,1.34,0.46,1.01,3.05,5.52,0.84,1.13,3.47,0.48,0.0,1.67,1.2,0.64,3.57,1.31,0.82,0.0,0.38,1.37,8.64,0.16,0.46,CA4138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,11
2019-12-01,3140QBS41,10.2,5.1355,3.1769,,,,3.3722,0.4384,21.0,149621492.0,146383429.09,147253300.66,869871.57,644529.6709,97.8358303,3.0,3.0,3.793,3.792,354.0,5.0,138722.0,138722.0,1077.0,1067.0,1071.0,4.0,4.0,4.0,74.0,72.01,0.0,0.0,0.0,0.0,0.0,0.0,760.0,,0.0,33.0,33.0,100.0,0.0,74.0,72.01,68.68,31.32,8.55,22.3,69.15,0.92,93.89,0.19,0.0,1.77,0.84,3.3,4.2,1.6,1.15,0.0,0.09,5.59,2.36,0.0,0.2,5.31,2.25,6.7,3.61,0.76,1.68,1.12,1.33,1.25,0.28,3.19,4.01,3.09,0.18,0.48,3.02,0.38,2.31,0.56,1.34,0.46,1.02,3.06,5.45,0.84,1.14,3.48,0.48,0.0,1.68,1.21,0.55,3.54,1.32,0.82,0.0,0.38,1.37,8.59,0.17,0.47,CA4138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,12
2019-08-01,3140QBUF3,159.4,0.0,,,,,0.0,0.0,22.0,61371650.0,61313464.13,0.0,58185.87,-11033.9778,99.90519090000001,4.5,4.5,5.37,5.37,358.0,1.0,162552.0,162552.0,378.0,378.0,0.0,,162.0,162.0,80.0,79.5314,0.0,0.0,0.0,100.0,0.0,0.0,713.0,,0.0,38.0,38.0,100.0,0.0,81.0,80.5255,60.85,39.15,22.04,35.28,42.68,37.42,59.4,5.89,0.27,0.54,0.25,6.54,6.12,3.23,0.27,0.0,0.0,11.8,3.42,0.0,0.0,0.0,0.76,2.87,1.07,0.26,5.38,1.05,1.88,1.03,0.0,4.05,1.34,1.57,0.0,0.0,2.06,0.0,0.0,0.52,1.29,1.05,2.14,0.0,1.08,1.04,3.26,1.84,0.0,0.52,1.26,0.25,2.4,16.94,1.58,2.35,0.0,0.28,3.77,2.11,0.28,0.26,CA4181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8
2019-09-01,3140QBUF3,168.7,3.405,,,,,1.6111,0.2883,20.0,61371650.0,61067369.51,61313464.13,246094.62,176552.5209,99.5042002,4.5,4.5,5.37,5.37,357.0,2.0,162541.0,162541.0,378.0,377.0,378.0,1.0,162.0,162.0,80.0,79.0453,0.0,0.0,0.0,100.0,0.0,0.0,713.0,,0.0,38.0,38.0,100.0,0.0,81.0,80.0334,60.75,39.25,22.1,35.38,42.52,37.52,59.56,5.9,0.27,0.54,0.25,6.55,6.13,3.24,0.27,0.0,0.0,11.83,3.16,0.0,0.0,0.0,0.76,2.88,1.08,0.26,5.4,1.05,1.89,1.04,0.0,4.05,1.34,1.58,0.0,0.0,2.06,0.0,0.0,0.52,1.29,1.06,2.15,0.0,1.08,1.05,3.27,1.85,0.0,0.53,1.27,0.25,2.4,16.98,1.59,2.35,0.0,0.28,3.78,2.12,0.28,0.26,CA4181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,9
2019-10-01,3140QBUF3,176.1,15.1221,6.3385,,,,6.3385,1.357,22.0,61371650.0,60169971.43,61067369.51,897398.08,827745.9785,98.0419647,4.5,4.5,5.37,5.371,356.0,3.0,162559.0,162559.0,378.0,372.0,377.0,5.0,162.0,162.0,80.0,78.6169,0.0,0.0,0.0,0.0,0.0,0.0,712.0,,0.0,38.0,38.0,100.0,0.0,81.0,79.5996,60.76,39.24,22.39,35.32,42.29,37.47,59.57,5.99,0.28,0.55,0.25,6.38,6.22,3.28,0.27,0.0,0.0,11.99,3.2,0.0,0.0,0.0,0.78,2.92,1.09,0.27,5.47,1.07,1.89,1.05,0.0,3.83,1.36,1.6,0.0,0.0,2.1,0.0,0.0,0.53,1.31,1.07,2.18,0.0,1.09,1.06,3.31,1.87,0.0,0.53,1.02,0.25,2.43,16.95,1.61,2.38,0.0,0.28,3.56,2.15,0.28,0.27,CA4181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,10
2019-11-01,3140QBUF3,172.5,12.7224,10.556,,,,7.9769,1.1276,19.0,61371650.0,59423294.51,60169971.43,746676.92,677675.6287,96.8253167,4.5,4.5,5.37,5.371,355.0,4.0,162502.0,162502.0,378.0,368.0,372.0,4.0,162.0,162.0,80.0,78.3468,0.0,0.0,0.0,0.0,0.0,0.0,712.0,,0.0,38.0,38.0,100.0,0.0,81.0,79.3262,60.6,39.4,22.35,35.44,42.2,37.04,59.97,6.05,0.28,0.55,0.25,6.45,6.29,3.32,0.27,0.0,0.0,12.14,3.24,0.0,0.0,0.0,0.78,2.68,1.1,0.27,5.53,1.08,1.92,1.06,0.0,3.88,1.09,1.34,0.0,0.0,2.13,0.0,0.0,0.53,1.32,1.08,2.2,0.0,1.11,1.07,3.34,1.89,0.0,0.54,1.03,0.25,2.46,16.86,1.63,2.41,0.0,0.28,3.6,2.17,0.28,0.27,CA4181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,11
2019-12-01,3140QBUF3,168.1,9.472000000000001,12.4692,,,,8.2779,0.8258,21.0,61371650.0,58864597.21,59423294.51,558697.3,490168.6538,95.91496590000001,4.5,4.5,5.37,5.371,354.0,5.0,162512.0,162512.0,378.0,365.0,368.0,3.0,162.0,162.0,80.0,77.9457,0.0,0.0,0.0,0.0,0.0,0.0,712.0,,0.0,38.0,38.0,100.0,0.0,81.0,78.92,60.55,39.45,22.27,35.46,42.27,37.34,59.92,6.09,0.28,0.56,0.26,6.5,6.34,3.35,0.28,0.0,0.0,11.95,3.27,0.0,0.0,0.0,0.79,2.44,1.11,0.27,5.58,1.09,1.93,1.07,0.0,3.91,1.1,1.35,0.0,0.0,2.14,0.0,0.0,0.54,1.33,1.09,2.22,0.0,1.12,1.08,3.37,1.91,0.0,0.54,1.04,0.26,2.48,16.99,1.64,2.43,0.0,0.28,3.63,1.91,0.28,0.27,CA4181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,12
2019-08-01,3140HAV98,-1.8,4.7396,,,,,4.7396,0.4038,22.0,638411414.0,634585149.45,0.0,3826264.55,2572951.8348,99.40065849999999,3.0,3.0,3.758,3.758,304.0,50.0,327734.0,327734.0,2157.0,2147.0,0.0,,-22.0,-22.0,70.0,50.4875,0.0,0.0,0.0,0.0,0.0,0.0,772.0,,0.0,32.0,32.0,0.0,0.0,70.0,50.4875,51.72,48.28,0.0,64.05,35.95,0.0,98.91,0.37,0.03,0.27,0.0,1.77,29.8,2.89,0.92,0.8,0.28,3.54,0.82,0.0,0.33,0.09,0.09,9.19,0.54,0.53,0.35,0.32,6.68,1.97,0.07,1.63,2.76,1.46,0.04,0.2,2.02,0.0,0.23,0.43,4.69,0.1,0.48,4.67,1.87,0.33,0.5,2.37,0.0,0.06,0.48,0.04,0.72,5.51,0.69,4.57,0.0,0.12,1.93,0.68,0.17,0.0,BJ8739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8
2019-09-01,3140HAV98,7.5,8.9928,,,,,6.8905,0.7822,20.0,638411414.0,628379144.21,634585149.45,6206005.24,4953841.3242,98.4285572,3.0,3.0,3.758,3.758,303.0,51.0,327744.0,327744.0,2157.0,2130.0,2147.0,17.0,-22.0,-22.0,70.0,50.1235,0.0,0.0,0.0,0.0,0.0,0.0,772.0,,0.0,32.0,32.0,0.0,0.0,70.0,50.1235,51.96,48.04,0.0,64.08,35.92,0.0,98.9,0.37,0.03,0.27,0.0,1.74,29.69,2.91,0.93,0.81,0.28,3.56,0.82,0.0,0.33,0.09,0.09,9.16,0.52,0.54,0.35,0.32,6.61,1.98,0.07,1.65,2.78,1.47,0.04,0.2,2.04,0.0,0.23,0.43,4.62,0.1,0.48,4.7,1.88,0.33,0.5,2.38,0.0,0.06,0.48,0.04,0.73,5.55,0.7,4.59,0.0,0.12,1.95,0.69,0.17,0.0,BJ8739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,9
2019-10-01,3140HAV98,14.7,14.5873,9.5299,,,,9.5299,1.3054,22.0,638411414.0,618946494.57,628379144.21,9432649.64,8186390.7749,96.9510383,3.0,3.0,3.758,3.7569999999999997,302.0,52.0,327736.0,327736.0,2157.0,2103.0,2130.0,27.0,-22.0,-23.0,70.0,49.8527,0.0,0.0,0.0,0.0,0.0,0.0,772.0,,0.0,32.0,32.0,0.0,0.0,70.0,49.8527,52.02,47.98,0.0,63.91,36.09,0.0,98.95,0.37,0.03,0.27,0.0,1.77,29.66,2.94,0.94,0.82,0.28,3.58,0.83,0.0,0.33,0.09,0.09,9.11,0.53,0.54,0.35,0.32,6.42,2.0,0.07,1.67,2.74,1.46,0.04,0.2,2.0,0.0,0.2,0.44,4.68,0.1,0.49,4.76,1.86,0.34,0.51,2.41,0.0,0.06,0.49,0.04,0.68,5.57,0.71,4.66,0.0,0.12,1.91,0.7,0.18,0.0,BJ8739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,10
2019-11-01,3140HAV98,11.1,11.3941,11.687999999999999,,,,9.9886,1.003,19.0,638411414.0,611516594.74,618946494.57,7429899.83,6195878.7188,95.7872276,3.0,3.0,3.758,3.7569999999999997,300.0,53.0,327482.0,327482.0,2157.0,2085.0,2103.0,18.0,-22.0,-23.0,70.0,49.6115,0.0,0.0,0.0,0.0,0.0,0.0,772.0,,0.0,32.0,32.0,0.0,0.0,70.0,49.6115,52.13,47.88,0.0,64.01,35.99,0.0,98.97,0.38,0.03,0.27,0.0,1.78,29.51,2.95,0.91,0.82,0.28,3.61,0.84,0.0,0.34,0.09,0.09,9.09,0.53,0.55,0.36,0.33,6.37,2.02,0.07,1.68,2.76,1.48,0.04,0.2,1.99,0.0,0.2,0.44,4.68,0.1,0.49,4.8,1.88,0.34,0.52,2.41,0.0,0.06,0.49,0.04,0.69,5.62,0.71,4.63,0.0,0.12,1.87,0.7,0.18,0.0,BJ8739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,11
